week_start,restaurant_id,revenue,expenses,profit,total_sold,n_menu_items,has_promotion,special_event,n_active_days,margin_pct,week_of_year,month,quarter,week_sin,week_cos,month_sin,month_cos,revenue_lag_1w,expenses_lag_1w,profit_lag_1w,revenue_lag_2w,expenses_lag_2w,profit_lag_2w,revenue_lag_4w,expenses_lag_4w,profit_lag_4w,revenue_lag_8w,expenses_lag_8w,profit_lag_8w,sold_lag_1w,sold_lag_4w,revenue_roll4w,expenses_roll4w,profit_roll4w,revenue_roll8w,expenses_roll8w,profit_roll8w,revenue_roll12w,expenses_roll12w,profit_roll12w,sold_roll4w,revenue_std4w,expenses_std4w,profit_std4w,revenue_trend,expenses_trend,profit_trend,revenue_lag_52w,profit_lag_52w,avg_price_lag1,margin_lag1,margin_roll4,promo_x_revenue,event_x_revenue,days_active_lag1,restaurant_type_Cafe,restaurant_type_Casual Dining,restaurant_type_Fine Dining,restaurant_type_Food Stall,restaurant_type_Kopitiam
2024-02-05,49,6476.64,2162.0,4314.64,568,2,1,0,2,0.6661849353986018,6,2,1,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,12479.579999999998,3447.0,9032.579999999998,9652.05,3652.3999999999996,5999.650000000001,20995.61,6458.6,14537.01,,,,788.0,2384.0,16238.594999999988,5055.475,11183.120000000003,,,,,,,1853.0,6092.995862313194,1742.7566312693598,4419.01636411692,-8516.030000000002,-3011.6000000000004,-5504.430000000002,,,15.81695817490494,0.7237307881524736,0.6886329369667169,12479.579999999998,0.0,3.0,0,0,0,0,1
2024-02-12,49,17201.56,4814.6,12386.96,1770,5,0,0,5,0.7201067810128847,7,2,1,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,6476.64,2162.0,4314.64,12479.579999999998,3447.0,9032.579999999998,21827.14,6663.9,15163.24,,,,568.0,2583.0,12608.852499999988,3981.3250000000007,8627.527500000004,,,,,,,1399.0,6616.651897071826,1906.1170782072406,4774.457880327852,-15350.5,-4501.9,-10848.599999999999,,,11.38249560632689,0.6660820916259625,0.684189406656423,0.0,0.0,2.0,0,0,0,0,1
2024-02-19,49,24816.5,7599.8,17216.7,3737,4,1,1,6,0.693760199867024,8,2,1,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,17201.56,4814.6,12386.96,6476.64,2162.0,4314.64,9652.05,3652.3999999999996,5999.650000000001,,,,1770.0,1657.0,11452.45749999999,3519.000000000001,7933.457500000003,,,,,,,1195.75,4549.9958661106775,1086.739453595004,3553.2710907403853,7549.510000000002,1162.2000000000007,6387.309999999999,,,9.712907961603614,0.7200649205699615,0.6926692223723718,17201.56,17201.56,5.0,0,0,0,0,1
2024-03-04,49,15384.0,4822.5,10561.5,2051,2,1,1,3,0.68652496099844,10,3,1,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,24816.5,7599.8,17216.7,17201.56,4814.6,12386.96,12479.579999999998,3447.0,9032.579999999998,12196.9,3568.8,8628.099999999999,3737.0,788.0,15243.569999999989,4505.850000000001,10737.720000000003,15705.7475,4795.8875,10909.86,,,,1715.75,7745.394674041197,2329.710233054743,5442.445330425143,12336.920000000002,4152.8,8184.120000000003,,,6.638978063135366,0.6937322453913569,0.7043635865098202,24816.5,24816.5,6.0,0,0,0,0,1
2024-03-11,49,16368.73,4921.4,11447.329999999998,2299,5,1,0,4,0.6993413661291987,11,3,1,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,15384.0,4822.5,10561.5,24816.5,7599.8,17216.7,6476.64,2162.0,4314.64,20995.61,6458.6,14537.01,2051.0,568.0,15969.674999999988,4849.725000000001,11119.950000000004,16104.135,4952.599999999999,11151.535,,,,2031.5,7533.139716185124,2220.266736790873,5335.409559449627,8907.36,2660.5,6246.86,,,7.497076023391813,0.6864803379915502,0.6962730128814225,15384.0,0.0,3.0,0,0,0,0,1
2024-03-18,49,8607.46,2948.8,5658.66,907,2,1,0,2,0.6574134529814836,12,3,1,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,16368.73,4921.4,11447.329999999998,15384.0,4822.5,10561.5,17201.56,4814.6,12386.96,21827.14,6663.9,15163.24,2299.0,1770.0,18442.697499999987,5539.575000000001,12903.122500000001,15525.775,4760.45,10765.324999999999,,,,2464.25,4313.650897266788,1374.3425928421202,2970.7407780144963,-832.8300000000017,106.79999999999927,-939.630000000001,,,7.116839130434783,0.6992986445103248,0.6995952140290747,16368.73,0.0,4.0,0,0,0,0,1
2024-03-25,49,7024.0,1988.0,5036.0,729,2,0,1,3,0.7169703872437357,13,3,1,1.0,-1.6081226496766364e-16,1.0,6.123233995736766e-17,8607.46,2948.8,5658.66,16368.73,4921.4,11447.329999999998,24816.5,7599.8,17216.7,9652.05,3652.3999999999996,5999.650000000001,907.0,3737.0,16294.17249999999,5073.125000000002,11221.047500000004,13873.315,4296.0625,9577.252499999999,,,,2248.5,6647.044151988964,1913.3458153628844,4738.994628803117,-16209.04,-4651.0,-11558.04,,,9.479581497797357,0.6573370846818131,0.6886117652329248,0.0,8607.46,2.0,0,0,0,0,1
2024-04-01,49,7508.96,1913.0,5595.96,578,3,0,0,3,0.7452376893737614,14,4,2,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,7024.0,1988.0,5036.0,8607.46,2948.8,5658.66,15384.0,4822.5,10561.5,12479.579999999998,3447.0,9032.579999999998,729.0,2051.0,11846.04749999999,3670.1750000000006,8175.872500000003,13544.80875,4088.0125,9456.79625,14419.180833333334,4420.65,9998.530833333332,1496.5,4715.6602922416105,1442.6262541513088,3295.896986126545,-8360.0,-2834.5,-5525.5,,,9.621917808219179,0.7168683274021352,0.6901189937830511,0.0,0.0,3.0,0,0,0,0,1
2024-04-08,49,14401.65,5327.2,9074.45,2045,4,1,0,4,0.6300979401665782,15,4,2,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,7508.96,1913.0,5595.96,7024.0,1988.0,5036.0,16368.73,4921.4,11447.329999999998,6476.64,2162.0,4314.64,578.0,2299.0,9877.28749999999,2942.800000000001,6934.487500000003,12923.481249999999,3896.2625,9027.21875,14028.519166666665,4282.666666666667,9745.852499999999,1128.25,4378.032751342129,1400.8360646413835,3021.5555538758526,-8859.77,-3008.3999999999996,-5851.369999999998,,,12.968842832469775,0.745138456130259,0.7019928808510595,7508.96,0.0,3.0,0,0,0,0,1
2024-04-15,49,1759.26,538.0,1221.26,269,1,0,0,1,0.6941896024464832,16,4,2,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,14401.65,5327.2,9074.45,7508.96,1913.0,5595.96,8607.46,2948.8,5658.66,17201.56,4814.6,12386.96,2045.0,907.0,9385.517499999989,3044.250000000001,6341.267500000004,13914.1075,4291.9125,9622.195,13479.0225,4188.383333333333,9290.639166666666,1064.75,3409.065936806007,1593.357255399207,1843.497228410719,5794.1900000000005,2378.3999999999996,3415.790000000001,,,7.038929618768329,0.630054191416163,0.6755719040634625,0.0,0.0,4.0,0,0,0,0,1
2024-04-22,49,15052.54,3917.0,11135.54,830,2,0,0,4,0.7397781371117432,17,4,2,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1759.26,538.0,1221.26,14401.65,5327.2,9074.45,7024.0,1988.0,5036.0,24816.5,7599.8,17216.7,269.0,729.0,7673.467499999989,2441.550000000001,5231.917500000003,11983.82,3757.3375,8226.4825,11806.699166666665,3677.891666666667,8128.8075,905.25,5186.365485818667,2035.9724318696665,3215.656501373342,-5264.74,-1450.0,-3814.74,,,6.515777777777778,0.6937952347948598,0.6817303610967159,0.0,0.0,1.0,0,0,0,0,1
2024-04-29,49,6156.23,1741.9,4414.33,944,3,1,0,2,0.7170508574241053,18,4,2,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,15052.54,3917.0,11135.54,1759.26,538.0,1221.26,7508.96,1913.0,5595.96,15384.0,4822.5,10561.5,830.0,578.0,9680.60249999999,2923.800000000001,6756.802500000003,10763.325,3296.9874999999997,7466.3375,12256.74,3699.941666666667,8556.798333333334,930.5,6287.810963848309,2119.4760421701612,4341.068152243717,7543.580000000001,2004.0,5539.580000000001,,,18.113766546329725,0.7397289939774964,0.6979012513682534,15052.54,0.0,4.0,0,0,0,0,1
2024-05-06,49,14882.62,4019.0,10863.62,1193,3,0,0,4,0.729953462495179,19,5,2,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,6156.23,1741.9,4414.33,15052.54,3917.0,11135.54,14401.65,5327.2,9074.45,16368.73,4921.4,11447.329999999998,944.0,2045.0,9342.41999999999,2881.025000000001,6461.395000000004,9609.85375,2911.9125,6697.94125,11729.794166666667,3557.85,8171.944166666667,1022.0,6477.072407319994,2148.2076441768745,4484.2382425000205,-8245.42,-3585.2999999999997,-4660.120000000001,,,6.5145291005291,0.7169344006964171,0.6915449589122625,0.0,0.0,2.0,0,0,0,0,1
2024-05-13,49,9711.34,2932.2,6779.139999999999,1232,4,1,0,3,0.6980643247996671,20,5,2,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,14882.62,4019.0,10863.62,6156.23,1741.9,4414.33,1759.26,538.0,1221.26,8607.46,2948.8,5658.66,1193.0,269.0,9462.66249999999,2553.975000000001,6908.687500000004,9424.09,2799.1125,6624.9775,12430.292500000001,3712.6,8717.6925,809.0,6605.492051338115,1705.6529939683762,4901.578794697141,13123.36,3481.0,9642.36,,,12.464505862646567,0.7299044184143374,0.7300225996013712,14882.62,0.0,4.0,0,0,0,0,1
2024-05-20,49,15929.05,5054.0,10875.05,1488,3,1,0,6,0.6827180528656762,21,5,2,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,9711.34,2932.2,6779.139999999999,14882.62,4019.0,10863.62,15052.54,3917.0,11135.54,7024.0,1988.0,5036.0,1232.0,830.0,11450.682499999988,3152.525000000001,8298.157500000005,9562.075,2797.0375,6765.0375,11806.1075,3555.7333333333336,8250.374166666666,1049.75,4313.085209038218,1060.441252105287,3267.2040802126285,-5341.200000000001,-984.8000000000002,-4356.4000000000015,,,7.876188158961882,0.6979924508408889,0.724623434154764,9711.34,0.0,3.0,0,0,0,0,1
2024-05-27,49,4501.32,1257.1999999999998,3244.12,449,1,0,0,2,0.7207041490051808,22,5,2,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,15929.05,5054.0,10875.05,9711.34,2932.2,6779.139999999999,6156.23,1741.9,4414.33,7508.96,1913.0,5595.96,1488.0,944.0,11669.809999999989,3436.775000000001,8233.035000000003,10675.20625,3180.2875000000004,7494.91875,11065.486666666666,3343.5833333333335,7721.903333333333,1214.25,4571.595003606425,1423.797720593285,3193.5632789774254,9772.82,3312.1,6460.719999999999,,,10.697817327065144,0.6826751956208549,0.7054381829538834,0.0,0.0,6.0,0,0,0,0,1
2024-06-03,49,6520.960000000001,1763.1999999999998,4757.76,752,2,0,0,2,0.7296103641181666,23,6,2,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,4501.32,1257.1999999999998,3244.12,15929.05,5054.0,10875.05,14882.62,4019.0,10863.62,14401.65,5327.2,9074.45,449.0,1193.0,11256.08249999999,3315.6000000000013,7940.482500000004,10299.251250000001,3098.3125,7200.93875,10158.596666666666,3046.475,7112.121666666666,1090.5,5259.957075796745,1622.838279065405,3676.9986125314267,-10381.300000000001,-2761.8,-7619.500000000001,,,10.002933333333333,0.7205440750546385,0.7053765929138399,0.0,0.0,2.0,0,0,0,0,1
2024-06-10,49,11047.33,3123.8,7923.530000000001,1447,4,0,0,4,0.7172348431702502,24,6,2,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,6520.960000000001,1763.1999999999998,4757.76,4501.32,1257.1999999999998,3244.12,9711.34,2932.2,6779.139999999999,1759.26,538.0,1221.26,752.0,1232.0,9165.667499999989,2751.650000000001,6414.017500000003,9314.164999999999,2652.8125,6661.3525,9337.949166666667,2783.2916666666665,6554.6575,980.25,4993.052395741942,1687.5848650265332,3307.8474608559754,-3190.379999999999,-1169.0,-2021.3799999999992,,,8.659973439575035,0.729498494317659,0.699710936389916,0.0,0.0,2.0,0,0,0,0,1
2024-06-17,49,9677.19,3087.7,6589.49,1185,2,1,0,2,0.6809301047101483,25,6,2,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,11047.33,3123.8,7923.530000000001,6520.960000000001,1763.1999999999998,4757.76,15929.05,5054.0,10875.05,15052.54,3917.0,11135.54,1447.0,1488.0,9499.66499999999,2799.550000000001,6700.115000000004,10475.17375,2976.0375,7499.1362500000005,9541.271666666666,2797.875,6743.396666666667,1034.0,5085.547975931338,1697.110064197357,3398.2088861878888,-4881.719999999999,-1930.1999999999998,-2951.5199999999986,,,7.629371546961326,0.7171699252285187,0.7052258973450818,11047.33,0.0,4.0,0,0,0,0,1
2024-06-24,49,12342.4,3525.1,8817.3,1568,4,0,0,3,0.7143910422608244,26,6,2,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,9677.19,3087.7,6589.49,11047.33,3123.8,7923.530000000001,4501.32,1257.1999999999998,3244.12,6156.23,1741.9,4414.33,1185.0,449.0,7936.69999999999,2307.975000000001,5628.725000000004,9803.255,2872.375,6930.88,9762.370833333332,2889.5166666666664,6872.854166666668,958.25,2972.7361094339913,944.1838464161951,2052.163119775401,5175.870000000001,1830.5,3345.37,,,8.15951939291737,0.6808597475354379,0.7091128412512455,0.0,0.0,2.0,0,0,0,0,1
2024-07-01,49,3061.3199999999997,867.8000000000001,2193.52,831,2,0,0,2,0.7165275110083232,27,7,3,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,12342.4,3525.1,8817.3,9677.19,3087.7,6589.49,6520.960000000001,1763.1999999999998,4757.76,14882.62,4019.0,10863.62,1568.0,752.0,9896.96999999999,2874.9500000000007,7022.020000000004,10576.526249999999,3095.2749999999996,7481.251249999999,10165.157500000001,3023.858333333333,7141.299166666667,1238.0,2499.9468516349125,767.2183457138896,1765.3806111807762,5821.439999999999,1761.9,4059.539999999999,,,7.866411727214786,0.7143331659024256,0.7094404206115003,0.0,0.0,3.0,0,0,0,0,1
2024-07-08,49,8901.51,3331.8,5569.71,1160,2,1,0,3,0.6257039535988838,28,7,3,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,3061.3199999999997,867.8000000000001,2193.52,12342.4,3525.1,8817.3,11047.33,3123.8,7923.530000000001,9711.34,2932.2,6779.139999999999,831.0,1447.0,9032.05999999999,2651.100000000001,6380.960000000004,9098.86375,2701.375,6397.4887499999995,9220.13,2652.241666666667,6567.888333333333,1257.75,4126.564065216084,1205.2800144917721,2937.879808921108,-7986.01,-2256.0,-5730.01,,,3.6794711538461535,0.7162935290890567,0.7064007102797956,3061.3199999999997,0.0,2.0,0,0,0,0,1
2024-07-15,49,10830.039999999999,2669.0,8161.039999999999,604,2,0,0,3,0.7535558502092328,29,7,3,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,8901.51,3331.8,5569.71,3061.3199999999997,867.8000000000001,2193.52,9677.19,3087.7,6589.49,15929.05,5054.0,10875.05,1160.0,1185.0,8495.604999999989,2703.100000000001,5792.505000000004,8997.635,2751.325,6246.3099999999995,9815.3175,2885.058333333333,6930.259166666666,1186.0,3911.103306165587,1236.553131356118,2756.017690104022,-775.6800000000003,244.10000000000036,-1019.7799999999997,,,7.667105943152455,0.6256336696055382,0.681743472834151,0.0,0.0,3.0,0,0,0,0,1
2024-07-29,49,17284.510000000002,5626.4,11658.11,1581,3,1,1,4,0.6744831065503158,31,7,3,-0.5680647467311556,-0.8229838658936565,-0.4999999999999997,-0.8660254037844388,10830.039999999999,2669.0,8161.039999999999,8901.51,3331.8,5569.71,12342.4,3525.1,8817.3,4501.32,1257.1999999999998,3244.12,604.0,1568.0,8783.817499999988,2598.425000000001,6185.392500000004,8360.258749999999,2453.2,5907.05875,9463.4425,2781.058333333333,6682.384166666667,1040.75,4066.586000192017,1210.5934037349696,3008.0021680995046,-1512.3600000000006,-856.0999999999999,-656.2600000000002,,,17.90089256198347,0.7534862764794517,0.7041002843826877,10830.039999999999,10830.039999999999,3.0,0,0,0,0,1
2024-08-05,49,8401.73,2211.2,6190.530000000001,1376,3,0,1,4,0.7368161081110677,32,8,3,-0.663122658240795,-0.7485107481711013,-0.8660254037844384,-0.5000000000000004,17284.510000000002,5626.4,11658.11,10830.039999999999,2669.0,8161.039999999999,3061.3199999999997,867.8000000000001,2193.52,6520.960000000001,1763.1999999999998,4757.76,1581.0,831.0,10019.34499999999,3123.750000000001,6895.595000000003,9958.157500000001,2999.3500000000004,6958.8075,10390.799166666666,3104.7666666666664,7286.0325,1044.0,5862.408943090942,1966.608738412387,4006.260954726532,14223.190000000002,4758.599999999999,9464.59,,,10.925733249051834,0.6744440864053186,0.6881594396200938,0.0,17284.510000000002,4.0,0,0,0,0,1
2024-08-12,49,5590.41,1483.6,4106.8099999999995,563,2,0,0,2,0.7346169601156265,33,8,3,-0.7485107481711011,-0.6631226582407952,-0.8660254037844384,-0.5000000000000004,8401.73,2211.2,6190.530000000001,17284.510000000002,5626.4,11658.11,8901.51,3331.8,5569.71,11047.33,3123.8,7923.530000000001,1376.0,1160.0,11354.44749999999,3459.6000000000013,7894.8475000000035,10193.25375,3055.35,7137.9037499999995,9850.725,2954.116666666667,6896.608333333334,1180.25,4089.6653283478977,1516.0151714280325,2741.2871444921702,-499.78000000000065,-1120.6000000000004,620.8200000000006,,,6.101474219317356,0.7367284204062252,0.6952475893178152,0.0,0.0,4.0,0,0,0,0,1
2024-08-19,49,13262.45,4366.2,8896.25,1913,3,0,0,2,0.6707848097448058,34,8,3,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,5590.41,1483.6,4106.8099999999995,8401.73,2211.2,6190.530000000001,10830.039999999999,2669.0,8161.039999999999,9677.19,3087.7,6589.49,563.0,604.0,10526.67249999999,2997.5500000000006,7529.122500000003,9511.13875,2850.3250000000003,6660.813749999999,9507.314166666667,2833.3999999999996,6673.9141666666665,1031.0,4988.06801656623,1819.2661844820727,3212.055947555194,-5239.629999999999,-1185.4,-4054.2299999999996,,,9.912074468085105,0.7344855769832653,0.7151744604517295,0.0,0.0,2.0,0,0,0,0,1
2024-08-26,49,19598.41,6567.7,13030.71,3387,3,1,1,4,0.6648860800442484,35,8,3,-0.8854560256532096,-0.4647231720437691,-0.8660254037844384,-0.5000000000000004,13262.45,4366.2,8896.25,5590.41,1483.6,4106.8099999999995,17284.510000000002,5626.4,11658.11,12342.4,3525.1,8817.3,1913.0,1581.0,11134.77499999999,3421.850000000001,7712.925000000003,9959.29625,3010.1375,6949.15875,9285.097500000002,2776.0833333333335,6509.014166666667,1358.25,5181.883817721691,1912.618110514128,3280.5738659112217,-4022.0600000000013,-1260.1999999999998,-2761.8600000000006,,,6.92917972831766,0.6707342358134573,0.6926257938940046,13262.45,13262.45,2.0,0,0,0,0,1
2024-09-02,49,11974.14,4291.2,7682.9400000000005,1824,2,1,0,1,0.6416277077101153,36,9,3,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,19598.41,6567.7,13030.71,13262.45,4366.2,8896.25,8401.73,2211.2,6190.530000000001,3061.3199999999997,867.8000000000001,2193.52,3387.0,1376.0,11713.249999999989,3657.175000000001,8056.075000000003,10866.2975,3390.4625,7475.835,10543.188333333334,3218.625,7324.563333333334,1809.75,6138.162136492151,2294.1334026526524,3852.697738862087,11196.68,4356.5,6840.1799999999985,,,5.7846546635183,0.6648521562638875,0.6877158162067576,19598.41,0.0,4.0,0,0,0,0,1
2024-09-09,49,10994.46,3061.0,7933.46,813,3,0,0,2,0.7215870538434812,37,9,3,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,11974.14,4291.2,7682.9400000000005,19598.41,6567.7,13030.71,5590.41,1483.6,4106.8099999999995,8901.51,3331.8,5569.71,1824.0,563.0,12606.35249999999,4177.175000000001,8429.177500000003,11980.4,3818.3875,8162.0125,10997.62,3429.2916666666665,7568.328333333334,1921.75,5742.893400289688,2083.161716198076,3680.2168994174854,6383.73,2807.6,3576.130000000001,,,6.561172602739726,0.6415741277346236,0.6685921964980364,0.0,0.0,1.0,0,0,0,0,1
2024-09-16,49,3390.2200000000003,870.6,2519.62,530,2,0,0,1,0.7432025060320568,38,9,3,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,10994.46,3061.0,7933.46,11974.14,4291.2,7682.9400000000005,13262.45,4366.2,8896.25,10830.039999999999,2669.0,8161.039999999999,813.0,1913.0,13957.364999999989,4571.5250000000015,9385.840000000004,12242.01875,3784.5375,8457.48125,10993.214166666667,3424.058333333333,7569.155833333333,1984.25,3873.6839911079205,1459.1254078499628,2485.5617580605544,-2267.9900000000016,-1305.1999999999998,-962.79,,,13.506707616707615,0.7215214279348022,0.6724168625766708,0.0,0.0,2.0,0,0,0,0,1
2024-09-23,49,10580.89,2614.3,7966.59,912,3,0,0,3,0.7529224857266261,39,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3390.2200000000003,870.6,2519.62,10994.46,3061.0,7933.46,19598.41,6567.7,13030.71,17284.510000000002,5626.4,11658.11,530.0,3387.0,11489.307499999988,3697.625000000001,7791.682500000004,11312.04125,3559.7374999999997,7752.30375,10469.300000000001,3239.3000000000006,7229.999999999999,1638.5,6629.044634271033,2379.567434605144,4292.395521558023,-16208.189999999999,-5697.099999999999,-10511.09,,,6.384595103578155,0.7429833511243741,0.6781091367659231,0.0,0.0,1.0,0,0,0,0,1
2024-09-30,49,28371.02,8729.4,19641.62,3001,4,1,1,6,0.6923127896000919,40,9,3,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,10580.89,2614.3,7966.59,3390.2200000000003,870.6,2519.62,11974.14,4291.2,7682.9400000000005,8401.73,2211.2,6190.530000000001,912.0,1824.0,9234.927499999989,2709.2750000000005,6525.652500000004,10474.088749999999,3183.2250000000004,7290.8637499999995,10322.507500000002,3163.3999999999996,7159.107500000001,1019.75,3940.027941976767,1416.0912385271267,2673.688686981216,-1393.25,-1676.8999999999996,283.64999999999964,,,11.589145673603504,0.752851333740948,0.7065508580486379,10580.89,10580.89,3.0,0,0,0,0,1
2024-10-07,49,18595.85,5935.0,12660.85,1929,3,1,0,5,0.6808427686822598,41,10,4,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,28371.02,8729.4,19641.62,10580.89,2614.3,7966.59,10994.46,3061.0,7933.46,5590.41,1483.6,4106.8099999999995,3001.0,813.0,13334.147499999988,3818.8250000000007,9515.322500000004,12970.25,3998.0,8972.25,12431.649166666668,3818.5333333333333,8613.115833333333,1314.0,10615.14316382454,3407.3918025130756,7219.940347225273,17376.56,5668.4,11708.16,,,9.45070619586942,0.6922883883488028,0.7135520998174195,28371.02,0.0,6.0,0,0,0,0,1
2024-10-14,49,14135.310000000001,3759.1,10376.210000000001,1869,3,0,0,4,0.734063136924482,42,10,4,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,18595.85,5935.0,12660.85,28371.02,8729.4,19641.62,3390.2200000000003,870.6,2519.62,13262.45,4366.2,8896.25,1929.0,530.0,15234.494999999988,4537.325000000001,10697.170000000004,14595.93,4554.424999999999,10041.505000000001,13239.510833333334,4035.4666666666667,9204.044166666667,1593.0,10736.384963964007,3496.182946562339,7261.487820086627,15205.629999999997,5064.4,10141.23,,,9.635155440414508,0.68080615803214,0.7021215917172374,0.0,0.0,5.0,0,0,0,0,1
2024-10-21,49,6100.76,1696.0,4404.76,531,3,0,0,2,0.7220018489499669,43,10,4,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,14135.310000000001,3759.1,10376.210000000001,18595.85,5935.0,12660.85,10580.89,2614.3,7966.59,19598.41,6567.7,13030.71,1869.0,912.0,17920.767499999987,5259.450000000001,12661.317500000005,14705.0375,4478.5375,10226.5,13514.950000000003,4126.308333333333,9388.641666666666,1927.75,7699.935148966557,2692.259859300361,5032.786034125777,3554.420000000002,1144.7999999999997,2409.620000000001,,,7.558989304812835,0.7340112094315985,0.7064770536723017,0.0,0.0,4.0,0,0,0,0,1
2024-10-28,49,14742.81,5509.299999999999,9233.51,2835,3,1,0,5,0.6263059755908135,44,10,4,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,6100.76,1696.0,4404.76,14135.310000000001,3759.1,10376.210000000001,28371.02,8729.4,19641.62,11974.14,4291.2,7682.9400000000005,531.0,3001.0,16800.73499999999,5029.875,11770.860000000004,13017.83125,3869.575,9148.25625,12582.970833333333,3798.7749999999996,8784.195833333333,1832.5,9285.973082660696,3013.0454199198516,6296.703449959598,-22270.260000000002,-7033.4,-15236.859999999999,,,11.467593984962406,0.7218835221313195,0.7005740776175801,6100.76,0.0,2.0,0,0,0,0,1
2024-11-04,49,15827.939999999999,4930.799999999999,10897.14,1718,3,1,0,4,0.6884749373576095,45,11,4,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,14742.81,5509.299999999999,9233.51,6100.76,1696.0,4404.76,18595.85,5935.0,12660.85,10994.46,3061.0,7933.46,2835.0,1929.0,13393.682499999988,4224.85,9168.832500000004,13363.914999999999,4021.8374999999996,9342.0775,13111.394166666665,4073.616666666667,9037.7775,1791.0,5247.838337483106,1931.0127058100848,3481.0207608341043,-3853.039999999999,-425.7000000000007,-3427.34,,,5.198452045133991,0.6262634963418546,0.6845128654598578,14742.81,0.0,5.0,0,0,0,0,1
2024-11-11,49,10298.09,3305.8999999999996,6992.1900000000005,2073,2,0,0,4,0.678979305871283,46,11,4,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,15827.939999999999,4930.799999999999,10897.14,14742.81,5509.299999999999,9233.51,14135.310000000001,3759.1,10376.210000000001,3390.2200000000003,870.6,2519.62,1718.0,1869.0,12701.70499999999,3973.8000000000006,8727.905000000004,13968.1,4255.5625,9712.537499999999,13964.521666666666,4360.883333333333,9603.638333333334,1738.25,4455.975504319919,1684.0504921171396,2964.6646221396386,1692.6299999999974,1171.6999999999994,520.9299999999985,,,9.207643979057591,0.6884314426613533,0.6870902693560159,0.0,0.0,4.0,0,0,0,0,1
2024-11-18,49,15195.67,4654.5,10541.17,1917,3,0,0,3,0.6936956382969622,47,11,4,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,10298.09,3305.8999999999996,6992.1900000000005,15827.939999999999,4930.799999999999,10897.14,6100.76,1696.0,4404.76,10580.89,2614.3,7966.59,2073.0,531.0,11742.399999999989,3860.5000000000005,7881.900000000003,14831.58375,4559.975,10271.60875,13717.491666666667,4272.525,9444.966666666667,1789.25,4457.511657318748,1718.208848384458,2816.653351846184,4197.33,1609.8999999999996,2587.4300000000003,,,4.965327868852459,0.6789133797257816,0.6711770015498076,0.0,0.0,4.0,0,0,0,0,1
2024-11-25,49,7263.52,2386.9,4876.62,819,3,1,0,3,0.6713852236931955,48,11,4,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,15195.67,4654.5,10541.17,10298.09,3305.8999999999996,6992.1900000000005,14742.81,5509.299999999999,9233.51,28371.02,8729.4,19641.62,1917.0,2835.0,14016.127499999988,4600.125,9416.002500000002,15408.43125,4815.0,10593.431250000001,13350.596666666666,4113.091666666666,9237.505,2135.75,2518.3232087821407,933.4381121245574,1767.1012746561485,452.8600000000006,-854.7999999999993,1307.6599999999999,,,7.922664233576643,0.693649990425534,0.671749793244016,15195.67,0.0,3.0,0,0,0,0,1
